parking_id,zone,date_time,total_slots,occupied_slots,avg_parking_duration_minutes,vehicle_type,entry_count,exit_count,parking_fee_collected,violation_reported,occupancy_rate_percent
1686,Residential,2024-03-11 05:00:00,266,177,189,SUV,95,83,3306.86,No,66.54
1687,Office,2024-03-11 06:00:00,59,18,221,Electric,33,105,3602.73,No,30.51
1688,Office,2024-03-11 07:00:00,102,118,40,Electric,41,20,2812.34,No,115.69
1689,Hospital,2024-03-11 08:00:00,128,146,135,Electric,47,73,330.24,No,114.06
1690,Hospital,2024-03-11 09:00:00,108,163,156,Bike,90,6,890.92,No,150.93
1691,Commercial,2024-03-11 10:00:00,199,141,196,Car,119,96,1462.22,No,70.85
1692,Mall,2024-03-11 11:00:00,228,218,213,Bike,68,109,1449.0,No,95.61
1693,Commercial,2024-03-11 12:00:00,97,25,60,Electric,28,58,3383.43,No,25.77
1694,Hospital,2024-03-11 13:00:00,198,152,136,Electric,75,31,140.83,No,76.77
1695,Residential,2024-03-11 14:00:00,172,108,45,Electric,38,35,3790.62,No,62.79
1696,Hospital,2024-03-11 15:00:00,297,130,230,Bike,52,45,1363.45,No,43.77
1697,Mall,2024-03-11 16:00:00,71,61,73,Electric,16,40,1584.61,No,85.92
1698,Hospital,2024-03-11 17:00:00,149,78,237,SUV,27,51,2663.15,No,52.35
1699,Mall,2024-03-11 18:00:00,147,14,43,Electric,83,47,1118.83,Yes,9.52
1700,Mall,2024-03-11 19:00:00,207,29,120,Car,101,69,4428.13,Yes,14.01
1701,Mall,2024-03-11 20:00:00,74,88,238,SUV,17,54,472.58,Yes,118.92
1702,Mall,2024-03-11 21:00:00,286,155,31,Electric,91,97,2249.69,No,54.2
1703,Mall,2024-03-11 22:00:00,77,120,156,SUV,106,5,4254.64,No,155.84
1704,Residential,2024-03-11 23:00:00,242,11,178,Electric,100,76,3098.43,No,4.55
1705,Commercial,2024-03-12 00:00:00,162,102,200,Car,49,61,1497.03,No,62.96
1706,Office,2024-03-12 01:00:00,94,22,38,Electric,118,20,2132.76,No,23.4
1707,Commercial,2024-03-12 02:00:00,117,13,123,SUV,103,32,3548.14,No,11.11
1708,Mall,2024-03-12 03:00:00,56,179,205,Car,69,90,4867.64,No,319.64
1709,Residential,2024-03-12 04:00:00,98,118,105,Bike,51,86,4471.04,No,120.41
1710,Hospital,2024-03-12 05:00:00,186,83,39,Car,62,26,1745.04,Yes,44.62
1711,Residential,2024-03-12 06:00:00,213,198,201,Car,113,45,4991.08,Yes,92.96
1712,Mall,2024-03-12 07:00:00,132,104,46,Car,9,80,67.35,Yes,78.79
1713,Residential,2024-03-12 08:00:00,178,114,130,SUV,81,23,186.77,No,64.04
1714,Residential,2024-03-12 09:00:00,187,17,96,Car,9,93,4128.01,No,9.09
1715,Mall,2024-03-12 10:00:00,213,76,124,Electric,64,54,1037.34,Yes,35.68
1716,Residential,2024-03-12 11:00:00,122,249,160,Car,100,63,350.81,Yes,204.1
1717,Office,2024-03-12 12:00:00,286,200,51,Car,119,73,1223.88,No,69.93
1718,Office,2024-03-12 13:00:00,95,119,40,Electric,25,38,2159.2,No,125.26
1719,Residential,2024-03-12 14:00:00,155,18,151,Electric,28,43,3666.3,No,11.61
1720,Hospital,2024-03-12 15:00:00,209,231,78,Bike,22,78,3140.46,No,110.53
1721,Mall,2024-03-12 16:00:00,81,126,86,Car,25,115,1226.23,No,155.56
1722,Office,2024-03-12 17:00:00,55,20,162,SUV,58,11,2541.19,No,36.36
1723,Hospital,2024-03-12 18:00:00,225,108,196,Car,14,105,4634.76,Yes,48.0
1724,Residential,2024-03-12 19:00:00,215,238,120,Car,28,115,4084.29,No,110.7
1725,Hospital,2024-03-12 20:00:00,194,51,100,Electric,108,56,1649.79,No,26.29
1726,Commercial,2024-03-12 21:00:00,123,150,225,Bike,115,64,4912.21,No,121.95
1727,Office,2024-03-12 22:00:00,163,173,172,Car,89,56,3557.67,No,106.13
1728,Residential,2024-03-12 23:00:00,76,129,67,SUV,93,83,359.12,No,169.74
1729,Mall,2024-03-13 00:00:00,103,150,106,Car,64,110,224.05,No,145.63
1730,Residential,2024-03-13 01:00:00,227,21,113,SUV,61,28,883.62,Yes,9.25
1731,Mall,2024-03-13 02:00:00,212,46,205,Electric,27,30,3652.89,No,21.7
1732,Residential,2024-03-13 03:00:00,293,83,25,Bike,26,94,959.51,Yes,28.33
1733,Hospital,2024-03-13 04:00:00,134,82,45,Car,72,114,2581.86,No,61.19
1734,Hospital,2024-03-13 05:00:00,176,61,191,Bike,38,94,511.64,No,34.66
1735,Hospital,2024-03-13 06:00:00,202,208,114,Car,74,14,4608.39,No,102.97
1736,Commercial,2024-03-13 07:00:00,205,139,236,SUV,32,21,1752.61,No,67.8
1737,Mall,2024-03-13 08:00:00,160,65,101,Bike,99,82,4545.25,No,40.62
1738,Hospital,2024-03-13 09:00:00,64,69,161,Car,103,6,4727.13,No,107.81
1739,Commercial,2024-03-13 10:00:00,181,32,154,Electric,43,116,80.34,No,17.68
1740,Mall,2024-03-13 11:00:00,142,112,29,SUV,46,81,2347.47,No,78.87
1741,Residential,2024-03-13 12:00:00,172,49,173,Bike,27,31,172.05,No,28.49
1742,Commercial,2024-03-13 13:00:00,122,73,185,Car,74,77,4548.03,No,59.84
1743,Office,2024-03-13 14:00:00,204,240,115,Bike,84,75,2616.12,No,117.65
1744,Commercial,2024-03-13 15:00:00,203,94,179,Car,6,52,420.97,No,46.31
1745,Commercial,2024-03-13 16:00:00,196,160,221,SUV,28,78,595.87,No,81.63
1746,Mall,2024-03-13 17:00:00,297,166,43,Electric,21,13,1948.37,No,55.89
1747,Residential,2024-03-13 18:00:00,141,215,128,SUV,113,90,4704.16,No,152.48
1748,Office,2024-03-13 19:00:00,66,227,121,Bike,69,27,3479.9,No,343.94
1749,Hospital,2024-03-13 20:00:00,92,188,168,Bike,74,75,4344.71,No,204.35
1750,Hospital,2024-03-13 21:00:00,170,206,122,Car,73,116,1863.96,Yes,121.18
1751,Commercial,2024-03-13 22:00:00,90,232,144,SUV,113,77,263.91,Yes,257.78
1752,Mall,2024-03-13 23:00:00,219,98,98,Car,64,31,4872.87,No,44.75
1753,Mall,2024-03-14 00:00:00,227,40,29,SUV,54,92,135.01,No,17.62
1754,Hospital,2024-03-14 01:00:00,261,187,146,Bike,97,97,4740.88,No,71.65
1755,Office,2024-03-14 02:00:00,286,29,228,Car,16,85,1874.95,No,10.14
1756,Residential,2024-03-14 03:00:00,217,245,64,Car,107,88,99.95,No,112.9
1757,Office,2024-03-14 04:00:00,88,192,180,SUV,51,75,3461.33,Yes,218.18
1758,Residential,2024-03-14 05:00:00,162,218,37,Electric,71,47,4903.67,Yes,134.57
1759,Hospital,2024-03-14 06:00:00,294,246,73,SUV,116,108,4829.85,No,83.67
1760,Residential,2024-03-14 07:00:00,200,139,104,Electric,69,11,846.64,No,69.5
1761,Mall,2024-03-14 08:00:00,160,162,129,SUV,31,96,947.18,No,101.25
1762,Commercial,2024-03-14 09:00:00,273,22,89,Bike,52,87,2849.42,Yes,8.06
1763,Commercial,2024-03-14 10:00:00,229,131,170,Car,92,67,3204.66,Yes,57.21
1764,Hospital,2024-03-14 11:00:00,96,112,208,SUV,66,88,3710.12,No,116.67
1765,Mall,2024-03-14 12:00:00,112,229,137,Bike,48,48,946.2,No,204.46
1766,Office,2024-03-14 13:00:00,274,115,150,SUV,23,43,4797.09,No,41.97
1767,Mall,2024-03-14 14:00:00,298,128,171,Car,63,44,3211.76,No,42.95
1768,Commercial,2024-03-14 15:00:00,159,79,153,SUV,12,11,4242.88,No,49.69
1769,Commercial,2024-03-14 16:00:00,118,204,32,Electric,59,74,2723.33,No,172.88
1770,Mall,2024-03-14 17:00:00,92,195,197,Car,112,29,2100.67,Yes,211.96
1771,Mall,2024-03-14 18:00:00,225,108,64,Electric,51,109,4887.06,No,48.0
1772,Commercial,2024-03-14 19:00:00,83,91,156,Bike,6,63,2931.5,Yes,109.64
1773,Office,2024-03-14 20:00:00,89,84,132,Bike,98,17,4341.02,No,94.38
1774,Hospital,2024-03-14 21:00:00,252,127,216,SUV,98,107,4768.8,No,50.4
1775,Hospital,2024-03-14 22:00:00,110,93,151,Electric,117,108,3393.01,No,84.55
1776,Mall,2024-03-14 23:00:00,227,201,153,Electric,43,90,2767.25,Yes,88.55
1777,Hospital,2024-03-15 00:00:00,244,78,205,Car,49,117,67.38,No,31.97
1778,Commercial,2024-03-15 01:00:00,111,220,122,Electric,36,85,248.1,No,198.2
1779,Commercial,2024-03-15 02:00:00,107,223,218,Electric,69,116,1044.21,No,208.41
1780,Mall,2024-03-15 03:00:00,210,68,81,Car,42,90,970.74,No,32.38
1781,Mall,2024-03-15 04:00:00,124,197,195,Car,81,102,1311.06,Yes,158.87
1782,Mall,2024-03-15 05:00:00,65,220,181,Electric,15,66,1559.43,No,338.46
1783,Office,2024-03-15 06:00:00,131,135,92,SUV,14,12,1832.32,No,103.05
1784,Hospital,2024-03-15 07:00:00,143,120,198,Car,116,117,2131.66,No,83.92
1785,Mall,2024-03-15 08:00:00,97,71,170,Car,63,49,539.39,Yes,73.2
1786,Residential,2024-03-15 09:00:00,296,153,89,Electric,94,22,259.69,No,51.69
1787,Residential,2024-03-15 10:00:00,187,137,53,Electric,59,92,3386.03,No,73.26
1788,Commercial,2024-03-15 11:00:00,131,225,39,Car,24,64,2709.81,No,171.76
1789,Hospital,2024-03-15 12:00:00,87,114,35,Electric,85,64,2248.51,No,131.03
1790,Mall,2024-03-15 13:00:00,176,77,152,Car,21,110,3190.48,No,43.75
1791,Residential,2024-03-15 14:00:00,68,24,185,SUV,72,6,4147.01,No,35.29
1792,Hospital,2024-03-15 15:00:00,213,226,29,SUV,9,70,2167.08,No,106.1
1793,Commercial,2024-03-15 16:00:00,236,245,225,Car,64,95,3223.54,No,103.81
1794,Office,2024-03-15 17:00:00,112,192,62,Car,27,18,4770.18,No,171.43
1795,Hospital,2024-03-15 18:00:00,126,44,100,Bike,50,52,4206.14,No,34.92
1796,Hospital,2024-03-15 19:00:00,297,192,163,Bike,56,107,2158.7,Yes,64.65
1797,Office,2024-03-15 20:00:00,223,23,202,Electric,14,60,3241.35,No,10.31
1798,Hospital,2024-03-15 21:00:00,180,186,130,Electric,50,16,926.5,No,103.33
1799,Commercial,2024-03-15 22:00:00,251,220,238,Car,32,100,2824.58,No,87.65
1800,Commercial,2024-03-15 23:00:00,151,111,64,Car,101,96,4907.58,Yes,73.51
1801,Office,2024-03-16 00:00:00,114,109,165,Bike,47,59,2615.66,No,95.61
1802,Mall,2024-03-16 01:00:00,296,16,155,Bike,30,32,4641.81,No,5.41
1803,Residential,2024-03-16 02:00:00,169,39,83,Car,59,114,2066.31,No,23.08
1804,Mall,2024-03-16 03:00:00,140,220,18,SUV,118,93,4994.28,No,157.14
1805,Hospital,2024-03-16 04:00:00,287,58,234,SUV,52,8,2917.14,No,20.21
1806,Residential,2024-03-16 05:00:00,57,226,92,Electric,33,94,259.23,No,396.49
1807,Office,2024-03-16 06:00:00,228,153,214,Car,31,40,2954.44,No,67.11
1808,Office,2024-03-16 07:00:00,287,120,23,Car,22,54,1409.13,No,41.81
1809,Residential,2024-03-16 08:00:00,283,241,135,Electric,108,7,210.78,No,85.16
1810,Commercial,2024-03-16 09:00:00,258,188,129,Bike,64,5,4113.22,Yes,72.87
1811,Residential,2024-03-16 10:00:00,122,81,177,Bike,78,21,1414.86,No,66.39
1812,Hospital,2024-03-16 11:00:00,183,219,115,SUV,110,75,3992.92,Yes,119.67
1813,Commercial,2024-03-16 12:00:00,156,229,163,Car,73,66,1476.68,No,146.79
1814,Office,2024-03-16 13:00:00,138,89,200,Bike,78,52,1011.92,No,64.49
1815,Residential,2024-03-16 14:00:00,88,92,160,SUV,118,66,4870.98,No,104.55
1816,Mall,2024-03-16 15:00:00,162,51,111,SUV,25,73,1840.14,No,31.48
1817,Mall,2024-03-16 16:00:00,237,26,214,SUV,28,23,3026.81,Yes,10.97
1818,Hospital,2024-03-16 17:00:00,77,200,95,Bike,106,107,3069.41,No,259.74
1819,Mall,2024-03-16 18:00:00,146,182,57,Bike,7,114,2824.34,No,124.66
1820,Residential,2024-03-16 19:00:00,231,214,109,Car,108,38,4577.74,No,92.64
1821,Residential,2024-03-16 20:00:00,86,16,20,Car,99,103,3388.48,No,18.6
1822,Mall,2024-03-16 21:00:00,186,164,228,SUV,66,53,2048.48,No,88.17
1823,Residential,2024-03-16 22:00:00,131,19,220,SUV,109,84,4318.78,Yes,14.5
1824,Hospital,2024-03-16 23:00:00,105,43,81,Bike,105,108,946.26,No,40.95
1825,Commercial,2024-03-17 00:00:00,236,45,154,Bike,6,118,2743.97,No,19.07
1826,Hospital,2024-03-17 01:00:00,134,162,114,Car,70,51,4755.22,No,120.9
1827,Hospital,2024-03-17 02:00:00,51,15,26,Car,107,107,3145.72,No,29.41
1828,Residential,2024-03-17 03:00:00,238,161,80,Electric,117,95,4093.99,No,67.65
1829,Commercial,2024-03-17 04:00:00,107,155,16,Car,46,109,3285.13,Yes,144.86
1830,Residential,2024-03-17 05:00:00,156,224,157,Bike,112,106,4204.89,Yes,143.59
1831,Office,2024-03-17 06:00:00,172,143,165,SUV,38,118,4725.22,No,83.14
1832,Residential,2024-03-17 07:00:00,237,38,171,Electric,46,54,1400.96,Yes,16.03
1833,Residential,2024-03-17 08:00:00,279,135,95,Car,24,93,889.82,No,48.39
1834,Residential,2024-03-17 09:00:00,299,162,238,Car,101,30,2445.75,No,54.18
1835,Commercial,2024-03-17 10:00:00,217,192,149,Bike,72,60,3524.22,No,88.48
1836,Residential,2024-03-17 11:00:00,213,90,236,Electric,49,82,1174.6,No,42.25
1837,Commercial,2024-03-17 12:00:00,163,183,170,Car,112,18,70.3,No,112.27
1838,Mall,2024-03-17 13:00:00,156,161,156,SUV,79,82,1747.53,No,103.21
1839,Office,2024-03-17 14:00:00,86,84,186,Bike,46,29,4845.85,No,97.67
1840,Commercial,2024-03-17 15:00:00,128,35,172,Electric,51,104,3490.09,No,27.34
1841,Mall,2024-03-17 16:00:00,141,136,223,Car,9,8,2036.56,No,96.45
1842,Commercial,2024-03-17 17:00:00,67,124,174,Car,93,115,1003.25,Yes,185.07
1843,Commercial,2024-03-17 18:00:00,147,135,84,Electric,53,83,1812.64,No,91.84
1844,Office,2024-03-17 19:00:00,112,235,129,Bike,41,36,890.71,No,209.82
1845,Hospital,2024-03-17 20:00:00,199,37,102,Electric,38,86,576.21,No,18.59
1846,Hospital,2024-03-17 21:00:00,188,140,20,Electric,77,82,4538.37,No,74.47
1847,Commercial,2024-03-17 22:00:00,235,84,41,Bike,74,69,4988.37,No,35.74
1848,Residential,2024-03-17 23:00:00,234,175,96,Car,22,110,862.37,No,74.79
1849,Mall,2024-03-18 00:00:00,254,198,102,SUV,82,65,319.89,No,77.95
1850,Residential,2024-03-18 01:00:00,53,87,134,Bike,23,24,1682.17,Yes,164.15
1851,Residential,2024-03-18 02:00:00,263,188,38,SUV,82,78,2335.21,Yes,71.48
1852,Commercial,2024-03-18 03:00:00,184,99,116,Car,44,14,1063.87,No,53.8
1853,Commercial,2024-03-18 04:00:00,110,185,48,Electric,21,92,1542.05,No,168.18
1854,Commercial,2024-03-18 05:00:00,156,30,182,SUV,64,38,1044.31,No,19.23
1855,Commercial,2024-03-18 06:00:00,103,63,61,Car,103,65,3882.59,No,61.17
1856,Hospital,2024-03-18 07:00:00,137,193,221,Car,97,96,3577.26,No,140.88
1857,Commercial,2024-03-18 08:00:00,117,112,217,Electric,46,31,3193.01,Yes,95.73
1858,Hospital,2024-03-18 09:00:00,269,231,228,Electric,85,44,1966.73,No,85.87
1859,Hospital,2024-03-18 10:00:00,256,68,38,Car,111,69,4549.75,Yes,26.56
1860,Commercial,2024-03-18 11:00:00,178,81,79,Car,76,37,4849.19,No,45.51
1861,Office,2024-03-18 12:00:00,104,188,32,SUV,69,72,909.51,No,180.77
1862,Mall,2024-03-18 13:00:00,52,29,58,Car,113,75,1153.91,No,55.77
1863,Residential,2024-03-18 14:00:00,255,121,90,Car,57,13,2651.87,No,47.45
1864,Hospital,2024-03-18 15:00:00,215,233,71,SUV,104,20,501.69,No,108.37
1865,Mall,2024-03-18 16:00:00,291,223,121,Bike,11,9,2210.42,Yes,76.63
1866,Office,2024-03-18 17:00:00,170,68,170,SUV,114,102,2929.87,No,40.0
1867,Residential,2024-03-18 18:00:00,178,80,138,SUV,9,27,2634.26,No,44.94
1868,Residential,2024-03-18 19:00:00,151,146,213,Electric,28,47,1688.0,No,96.69
1869,Hospital,2024-03-18 20:00:00,87,118,165,SUV,32,118,2735.11,No,135.63
1870,Commercial,2024-03-18 21:00:00,134,138,227,Car,66,93,4796.06,No,102.99
1871,Office,2024-03-18 22:00:00,289,166,176,Car,111,61,1069.79,No,57.44
1872,Hospital,2024-03-18 23:00:00,206,200,153,Car,21,55,3291.42,No,97.09
1873,Office,2024-03-19 00:00:00,182,209,228,Bike,105,17,264.81,No,114.84
1874,Commercial,2024-03-19 01:00:00,290,65,177,Car,24,28,378.76,No,22.41
1875,Commercial,2024-03-19 02:00:00,251,205,130,Bike,7,15,2781.55,No,81.67
1876,Hospital,2024-03-19 03:00:00,141,44,107,Car,41,56,569.45,Yes,31.21
1877,Commercial,2024-03-19 04:00:00,70,132,56,SUV,94,119,160.62,No,188.57
1878,Mall,2024-03-19 05:00:00,291,140,42,Electric,19,21,898.99,No,48.11
1879,Residential,2024-03-19 06:00:00,248,246,137,Car,55,41,2846.0,No,99.19
1880,Hospital,2024-03-19 07:00:00,244,113,224,Bike,52,17,3531.54,No,46.31
1881,Office,2024-03-19 08:00:00,158,16,220,Bike,12,66,1052.27,No,10.13
1882,Mall,2024-03-19 09:00:00,96,36,224,Electric,17,95,3357.88,Yes,37.5
1883,Hospital,2024-03-19 10:00:00,133,10,234,Car,52,88,953.26,No,7.52
1884,Commercial,2024-03-19 11:00:00,132,228,38,SUV,7,101,3086.61,No,172.73
1885,Commercial,2024-03-19 12:00:00,84,217,150,Car,69,110,2089.2,Yes,258.33
1886,Commercial,2024-03-19 13:00:00,245,239,120,Car,77,100,3286.31,No,97.55
1887,Commercial,2024-03-19 14:00:00,118,208,132,Electric,35,12,4975.51,Yes,176.27
1888,Office,2024-03-19 15:00:00,178,181,67,Car,109,60,4692.19,No,101.69
1889,Mall,2024-03-19 16:00:00,245,96,214,SUV,30,97,71.19,No,39.18
1890,Residential,2024-03-19 17:00:00,189,50,146,Bike,85,108,4432.92,No,26.46
1891,Office,2024-03-19 18:00:00,237,132,233,Electric,60,87,379.13,No,55.7
1892,Office,2024-03-19 19:00:00,76,84,114,SUV,38,74,4767.58,No,110.53
1893,Residential,2024-03-19 20:00:00,105,51,19,Bike,13,48,1445.04,No,48.57
1894,Residential,2024-03-19 21:00:00,283,126,239,Electric,66,64,1941.07,No,44.52
1895,Commercial,2024-03-19 22:00:00,72,170,63,Electric,119,107,503.61,Yes,236.11
1896,Office,2024-03-19 23:00:00,202,187,112,Bike,17,116,605.75,No,92.57
1897,Hospital,2024-03-20 00:00:00,70,72,44,Bike,73,45,3647.37,No,102.86
1898,Residential,2024-03-20 01:00:00,110,237,86,SUV,45,25,4724.44,No,215.45
1899,Residential,2024-03-20 02:00:00,112,174,117,Car,81,90,3073.21,No,155.36
1900,Mall,2024-03-20 03:00:00,171,242,77,Car,5,46,3593.46,No,141.52
1901,Hospital,2024-03-20 04:00:00,101,196,189,Car,93,78,3821.75,No,194.06
1902,Hospital,2024-03-20 05:00:00,137,136,40,Car,51,78,1350.93,No,99.27
1903,Residential,2024-03-20 06:00:00,202,218,199,Car,8,33,273.89,Yes,107.92
1904,Commercial,2024-03-20 07:00:00,286,236,51,SUV,104,84,59.27,No,82.52
1905,Mall,2024-03-20 08:00:00,104,185,21,Electric,67,69,1785.71,No,177.88
1906,Hospital,2024-03-20 09:00:00,95,142,141,SUV,56,21,1245.25,No,149.47
1907,Residential,2024-03-20 10:00:00,81,57,182,SUV,14,34,358.47,No,70.37
1908,Hospital,2024-03-20 11:00:00,104,233,106,SUV,32,30,938.67,No,224.04
1909,Mall,2024-03-20 12:00:00,145,12,181,Electric,10,57,666.27,No,8.28
1910,Mall,2024-03-20 13:00:00,182,125,204,SUV,31,114,4578.65,No,68.68
1911,Office,2024-03-20 14:00:00,85,184,117,SUV,16,23,744.32,Yes,216.47
1912,Residential,2024-03-20 15:00:00,159,199,234,Electric,66,57,2711.36,No,125.16
1913,Mall,2024-03-20 16:00:00,283,108,220,SUV,56,89,2985.87,No,38.16
1914,Office,2024-03-20 17:00:00,226,125,67,Car,52,21,2740.27,No,55.31
1915,Office,2024-03-20 18:00:00,155,23,146,Bike,71,50,540.33,No,14.84
1916,Hospital,2024-03-20 19:00:00,107,200,224,SUV,50,108,1628.05,No,186.92
1917,Hospital,2024-03-20 20:00:00,88,121,122,Bike,101,89,303.79,No,137.5
1918,Office,2024-03-20 21:00:00,129,70,126,SUV,78,57,2008.57,No,54.26
1919,Hospital,2024-03-20 22:00:00,146,168,167,SUV,99,109,983.56,No,115.07
1920,Mall,2024-03-20 23:00:00,162,104,21,Car,19,108,2830.08,No,64.2
1921,Commercial,2024-03-21 00:00:00,262,26,170,Electric,75,68,3479.4,No,9.92
1922,Mall,2024-03-21 01:00:00,110,133,211,Bike,40,49,2683.99,No,120.91
1923,Office,2024-03-21 02:00:00,186,33,81,Electric,18,53,2199.47,Yes,17.74
1924,Office,2024-03-21 03:00:00,55,125,122,Car,116,23,1967.3,No,227.27
1925,Mall,2024-03-21 04:00:00,292,160,237,Car,82,75,4216.37,No,54.79
1926,Hospital,2024-03-21 05:00:00,158,91,125,Bike,7,85,1135.87,No,57.59
1927,Hospital,2024-03-21 06:00:00,84,59,162,Electric,117,69,3684.38,No,70.24
1928,Office,2024-03-21 07:00:00,88,215,97,Car,114,41,3799.54,No,244.32
1929,Residential,2024-03-21 08:00:00,199,88,138,SUV,118,74,2125.04,No,44.22
1930,Hospital,2024-03-21 09:00:00,218,88,153,SUV,71,30,1521.64,No,40.37
1931,Mall,2024-03-21 10:00:00,167,79,118,SUV,90,6,2379.18,No,47.31
1932,Hospital,2024-03-21 11:00:00,54,36,81,Electric,23,63,511.41,No,66.67
1933,Mall,2024-03-21 12:00:00,219,24,229,SUV,103,100,277.35,No,10.96
1934,Office,2024-03-21 13:00:00,136,59,21,SUV,80,116,602.44,No,43.38
1935,Hospital,2024-03-21 14:00:00,258,45,165,Car,58,9,976.37,No,17.44
1936,Mall,2024-03-21 15:00:00,125,17,203,Car,73,41,2545.68,No,13.6
1937,Office,2024-03-21 16:00:00,264,88,213,SUV,14,35,4253.23,No,33.33
1938,Residential,2024-03-21 17:00:00,257,140,124,SUV,109,80,1216.43,No,54.47
1939,Mall,2024-03-21 18:00:00,244,199,48,Car,37,103,4679.05,No,81.56
1940,Residential,2024-03-21 19:00:00,207,56,120,Bike,17,98,4776.79,No,27.05
1941,Residential,2024-03-21 20:00:00,106,214,161,Electric,103,52,4796.58,No,201.89
1942,Commercial,2024-03-21 21:00:00,176,114,72,Electric,55,10,4195.94,No,64.77
1943,Hospital,2024-03-21 22:00:00,263,107,23,Car,36,19,1850.93,No,40.68
1944,Mall,2024-03-21 23:00:00,250,225,62,Electric,79,19,409.79,No,90.0
1945,Residential,2024-03-22 00:00:00,78,241,129,Car,116,65,2865.65,No,308.97
1946,Commercial,2024-03-22 01:00:00,288,105,224,Car,106,20,2815.47,No,36.46
1947,Office,2024-03-22 02:00:00,214,198,55,Car,28,24,4257.38,Yes,92.52
1948,Mall,2024-03-22 03:00:00,136,169,62,Car,39,81,4980.16,No,124.26
1949,Residential,2024-03-22 04:00:00,190,231,187,Bike,87,48,2565.38,No,121.58
1950,Hospital,2024-03-22 05:00:00,209,125,39,SUV,74,46,1758.76,No,59.81
1951,Commercial,2024-03-22 06:00:00,95,22,130,SUV,44,50,970.21,No,23.16
1952,Residential,2024-03-22 07:00:00,165,10,92,Bike,58,99,73.76,Yes,6.06
1953,Hospital,2024-03-22 08:00:00,288,43,122,Electric,113,38,2570.11,Yes,14.93
1954,Residential,2024-03-22 09:00:00,161,199,39,Electric,48,68,2799.82,No,123.6
1955,Mall,2024-03-22 10:00:00,200,88,161,SUV,66,33,4133.45,Yes,44.0
1956,Mall,2024-03-22 11:00:00,94,245,53,Electric,110,7,2547.66,No,260.64
1957,Mall,2024-03-22 12:00:00,194,87,133,SUV,103,13,4586.52,No,44.85
1958,Commercial,2024-03-22 13:00:00,296,130,93,SUV,72,79,3159.01,No,43.92
1959,Mall,2024-03-22 14:00:00,153,102,94,Bike,37,79,4209.66,Yes,66.67
1960,Hospital,2024-03-22 15:00:00,134,107,41,Electric,81,29,784.09,No,79.85
1961,Residential,2024-03-22 16:00:00,243,91,118,Bike,60,90,4283.91,No,37.45
1962,Office,2024-03-22 17:00:00,278,208,88,SUV,40,46,3391.96,Yes,74.82
1963,Hospital,2024-03-22 18:00:00,183,230,205,SUV,58,50,892.65,No,125.68
1964,Hospital,2024-03-22 19:00:00,157,168,82,SUV,111,77,989.33,No,107.01
1965,Mall,2024-03-22 20:00:00,67,201,161,Car,23,88,4636.18,No,300.0
1966,Commercial,2024-03-22 21:00:00,143,162,42,Car,47,63,209.47,No,113.29
1967,Residential,2024-03-22 22:00:00,199,47,227,Car,16,25,2339.55,No,23.62
1968,Commercial,2024-03-22 23:00:00,295,23,137,Bike,15,78,1601.7,No,7.8
1969,Residential,2024-03-23 00:00:00,82,145,220,SUV,74,26,3342.13,No,176.83
1970,Residential,2024-03-23 01:00:00,207,100,175,Electric,16,33,4206.17,No,48.31
1971,Commercial,2024-03-23 02:00:00,258,63,152,Bike,95,67,1833.87,No,24.42
1972,Hospital,2024-03-23 03:00:00,175,139,97,Bike,45,77,2163.17,No,79.43
1973,Residential,2024-03-23 04:00:00,284,218,44,Bike,29,65,4910.49,No,76.76
1974,Commercial,2024-03-23 05:00:00,209,110,36,Electric,110,68,3930.39,Yes,52.63
1975,Residential,2024-03-23 06:00:00,219,215,17,SUV,7,73,4491.16,No,98.17
1976,Office,2024-03-23 07:00:00,292,98,115,Car,7,44,2221.87,No,33.56
1977,Hospital,2024-03-23 08:00:00,255,65,119,SUV,88,79,1208.68,No,25.49
1978,Mall,2024-03-23 09:00:00,171,103,224,SUV,32,5,2088.72,No,60.23
1979,Residential,2024-03-23 10:00:00,187,102,217,Bike,27,110,3594.65,No,54.55
1980,Office,2024-03-23 11:00:00,288,93,190,Bike,52,69,591.68,No,32.29
1981,Mall,2024-03-23 12:00:00,164,94,16,Bike,71,66,1388.82,No,57.32
1982,Mall,2024-03-23 13:00:00,213,198,218,Car,46,58,280.85,No,92.96
1983,Residential,2024-03-23 14:00:00,211,31,68,Car,92,107,2190.12,No,14.69
1984,Commercial,2024-03-23 15:00:00,250,44,20,Car,111,64,4145.86,No,17.6
1985,Residential,2024-03-23 16:00:00,283,238,121,SUV,44,50,172.09,No,84.1
1986,Office,2024-03-23 17:00:00,77,25,182,Bike,10,9,3392.85,No,32.47
1987,Mall,2024-03-23 18:00:00,60,59,235,Electric,24,117,4665.85,No,98.33
